iteration,current_Check,current_Raise50,average_Check,average_Raise50
628,1.000000,0.000000,0.972041,0.027959
629,1.000000,0.000000,0.972041,0.027959
630,1.000000,0.000000,0.972129,0.027871
631,1.000000,0.000000,0.972129,0.027871
632,1.000000,0.000000,0.972217,0.027783
633,1.000000,0.000000,0.972217,0.027783
634,1.000000,0.000000,0.972305,0.027695
635,1.000000,0.000000,0.972305,0.027695
636,1.000000,0.000000,0.972391,0.027609
637,1.000000,0.000000,0.972391,0.027609
638,1.000000,0.000000,0.972478,0.027522
639,1.000000,0.000000,0.972478,0.027522
640,1.000000,0.000000,0.972563,0.027437
641,1.000000,0.000000,0.972563,0.027437
642,1.000000,0.000000,0.972649,0.027351
643,1.000000,0.000000,0.972649,0.027351
644,1.000000,0.000000,0.972733,0.027267
645,1.000000,0.000000,0.972733,0.027267
646,1.000000,0.000000,0.972817,0.027183
647,1.000000,0.000000,0.972817,0.027183
648,1.000000,0.000000,0.972901,0.027099
649,1.000000,0.000000,0.972901,0.027099
650,1.000000,0.000000,0.972984,0.027016
651,1.000000,0.000000,0.972984,0.027016
652,1.000000,0.000000,0.973067,0.026933
653,1.000000,0.000000,0.973067,0.026933
654,1.000000,0.000000,0.973149,0.026851
655,1.000000,0.000000,0.973149,0.026851
656,1.000000,0.000000,0.973231,0.026769
657,1.000000,0.000000,0.973231,0.026769
658,1.000000,0.000000,0.973312,0.026688
659,1.000000,0.000000,0.973312,0.026688
660,1.000000,0.000000,0.973392,0.026608
661,1.000000,0.000000,0.973392,0.026608
662,1.000000,0.000000,0.973472,0.026528
663,1.000000,0.000000,0.973472,0.026528
664,1.000000,0.000000,0.973552,0.026448
665,1.000000,0.000000,0.973552,0.026448
666,1.000000,0.000000,0.973631,0.026369
667,1.000000,0.000000,0.973631,0.026369
668,1.000000,0.000000,0.973710,0.026290
669,1.000000,0.000000,0.973710,0.026290
670,1.000000,0.000000,0.973788,0.026212
671,1.000000,0.000000,0.973788,0.026212
672,1.000000,0.000000,0.973866,0.026134
673,1.000000,0.000000,0.973866,0.026134
674,1.000000,0.000000,0.973943,0.026057
675,1.000000,0.000000,0.973943,0.026057
676,1.000000,0.000000,0.974020,0.025980
677,1.000000,0.000000,0.974020,0.025980
678,1.000000,0.000000,0.974097,0.025903
679,1.000000,0.000000,0.974097,0.025903
680,1.000000,0.000000,0.974173,0.025827
681,1.000000,0.000000,0.974173,0.025827
682,1.000000,0.000000,0.974248,0.025752
683,1.000000,0.000000,0.974248,0.025752
684,1.000000,0.000000,0.974323,0.025677
685,1.000000,0.000000,0.974323,0.025677
686,1.000000,0.000000,0.974398,0.025602
687,1.000000,0.000000,0.974398,0.025602
688,1.000000,0.000000,0.974472,0.025528
689,1.000000,0.000000,0.974472,0.025528
690,1.000000,0.000000,0.974546,0.025454
691,1.000000,0.000000,0.974546,0.025454
692,1.000000,0.000000,0.974619,0.025381
693,1.000000,0.000000,0.974619,0.025381
694,1.000000,0.000000,0.974692,0.025308
695,1.000000,0.000000,0.974692,0.025308
696,1.000000,0.000000,0.974765,0.025235
697,1.000000,0.000000,0.974765,0.025235
698,1.000000,0.000000,0.974837,0.025163
699,1.000000,0.000000,0.974837,0.025163
700,1.000000,0.000000,0.974908,0.025092
701,1.000000,0.000000,0.974908,0.025092
702,1.000000,0.000000,0.974980,0.025020
703,1.000000,0.000000,0.974980,0.025020
704,1.000000,0.000000,0.975051,0.024949
705,1.000000,0.000000,0.975051,0.024949
706,1.000000,0.000000,0.975121,0.024879
707,1.000000,0.000000,0.975121,0.024879
708,1.000000,0.000000,0.975191,0.024809
709,1.000000,0.000000,0.975191,0.024809
710,1.000000,0.000000,0.975261,0.024739
711,1.000000,0.000000,0.975261,0.024739
712,1.000000,0.000000,0.975330,0.024670
713,1.000000,0.000000,0.975330,0.024670
714,1.000000,0.000000,0.975399,0.024601
715,1.000000,0.000000,0.975399,0.024601
716,1.000000,0.000000,0.975468,0.024532
717,1.000000,0.000000,0.975468,0.024532
718,1.000000,0.000000,0.975536,0.024464
719,1.000000,0.000000,0.975536,0.024464
720,1.000000,0.000000,0.975603,0.024397
721,1.000000,0.000000,0.975603,0.024397
722,1.000000,0.000000,0.975671,0.024329
723,1.000000,0.000000,0.975671,0.024329
724,1.000000,0.000000,0.975738,0.024262
725,1.000000,0.000000,0.975738,0.024262
726,1.000000,0.000000,0.975805,0.024195
727,1.000000,0.000000,0.975805,0.024195
728,1.000000,0.000000,0.975871,0.024129
729,1.000000,0.000000,0.975871,0.024129
730,1.000000,0.000000,0.975937,0.024063
731,1.000000,0.000000,0.975937,0.024063
732,1.000000,0.000000,0.976002,0.023998
733,1.000000,0.000000,0.976002,0.023998
734,1.000000,0.000000,0.976068,0.023932
735,1.000000,0.000000,0.976068,0.023932
736,1.000000,0.000000,0.976132,0.023868
737,1.000000,0.000000,0.976132,0.023868
738,1.000000,0.000000,0.976197,0.023803
739,1.000000,0.000000,0.976197,0.023803
740,1.000000,0.000000,0.976261,0.023739
741,1.000000,0.000000,0.976261,0.023739
742,1.000000,0.000000,0.976325,0.023675
743,1.000000,0.000000,0.976325,0.023675
744,1.000000,0.000000,0.976388,0.023612
745,1.000000,0.000000,0.976388,0.023612
746,1.000000,0.000000,0.976451,0.023549
747,1.000000,0.000000,0.976451,0.023549
748,1.000000,0.000000,0.976514,0.023486
749,1.000000,0.000000,0.976514,0.023486
750,1.000000,0.000000,0.976577,0.023423
751,1.000000,0.000000,0.976577,0.023423
752,1.000000,0.000000,0.976639,0.023361
753,1.000000,0.000000,0.976639,0.023361
754,1.000000,0.000000,0.976701,0.023299
755,1.000000,0.000000,0.976701,0.023299
756,1.000000,0.000000,0.976762,0.023238
757,1.000000,0.000000,0.976762,0.023238
758,1.000000,0.000000,0.976823,0.023177
759,1.000000,0.000000,0.976823,0.023177
760,1.000000,0.000000,0.976884,0.023116
761,1.000000,0.000000,0.976884,0.023116
762,1.000000,0.000000,0.976945,0.023055
763,1.000000,0.000000,0.976945,0.023055
764,1.000000,0.000000,0.977005,0.022995
765,1.000000,0.000000,0.977005,0.022995
766,1.000000,0.000000,0.977065,0.022935
767,1.000000,0.000000,0.977065,0.022935
768,1.000000,0.000000,0.977124,0.022876
769,1.000000,0.000000,0.977124,0.022876
770,1.000000,0.000000,0.977184,0.022816
771,1.000000,0.000000,0.977184,0.022816
772,1.000000,0.000000,0.977242,0.022758
773,1.000000,0.000000,0.977242,0.022758
774,1.000000,0.000000,0.977301,0.022699
775,1.000000,0.000000,0.977301,0.022699
776,1.000000,0.000000,0.977359,0.022641
777,1.000000,0.000000,0.977359,0.022641
778,1.000000,0.000000,0.977418,0.022582
779,1.000000,0.000000,0.977418,0.022582
780,1.000000,0.000000,0.977475,0.022525
781,1.000000,0.000000,0.977475,0.022525
782,1.000000,0.000000,0.977533,0.022467
783,1.000000,0.000000,0.977533,0.022467
784,1.000000,0.000000,0.977590,0.022410
785,1.000000,0.000000,0.977590,0.022410
786,1.000000,0.000000,0.977647,0.022353
787,1.000000,0.000000,0.977647,0.022353
788,1.000000,0.000000,0.977703,0.022297
789,1.000000,0.000000,0.977703,0.022297
790,1.000000,0.000000,0.977760,0.022240
791,1.000000,0.000000,0.977760,0.022240
792,1.000000,0.000000,0.977816,0.022184
793,1.000000,0.000000,0.977816,0.022184
794,1.000000,0.000000,0.977871,0.022129
795,1.000000,0.000000,0.977871,0.022129
796,1.000000,0.000000,0.977927,0.022073
797,1.000000,0.000000,0.977927,0.022073
798,1.000000,0.000000,0.977982,0.022018
799,1.000000,0.000000,0.977982,0.022018
800,1.000000,0.000000,0.978037,0.021963
801,1.000000,0.000000,0.978037,0.021963
802,1.000000,0.000000,0.978092,0.021908
803,1.000000,0.000000,0.978092,0.021908
804,1.000000,0.000000,0.978146,0.021854
805,1.000000,0.000000,0.978146,0.021854
806,1.000000,0.000000,0.978200,0.021800
807,1.000000,0.000000,0.978200,0.021800
808,1.000000,0.000000,0.978254,0.021746
809,1.000000,0.000000,0.978254,0.021746
810,1.000000,0.000000,0.978307,0.021693
811,1.000000,0.000000,0.978307,0.021693
812,1.000000,0.000000,0.978361,0.021639
813,1.000000,0.000000,0.978361,0.021639
814,1.000000,0.000000,0.978414,0.021586
815,1.000000,0.000000,0.978414,0.021586
816,1.000000,0.000000,0.978467,0.021533
817,1.000000,0.000000,0.978467,0.021533
818,1.000000,0.000000,0.978519,0.021481
819,1.000000,0.000000,0.978519,0.021481
820,1.000000,0.000000,0.978571,0.021429
821,1.000000,0.000000,0.978571,0.021429
822,1.000000,0.000000,0.978623,0.021377
823,1.000000,0.000000,0.978623,0.021377
824,1.000000,0.000000,0.978675,0.021325
825,1.000000,0.000000,0.978675,0.021325
826,1.000000,0.000000,0.978727,0.021273
827,1.000000,0.000000,0.978727,0.021273
828,1.000000,0.000000,0.978778,0.021222
829,1.000000,0.000000,0.978778,0.021222
830,1.000000,0.000000,0.978829,0.021171
831,1.000000,0.000000,0.978829,0.021171
832,1.000000,0.000000,0.978880,0.021120
833,1.000000,0.000000,0.978880,0.021120
834,1.000000,0.000000,0.978930,0.021070
835,1.000000,0.000000,0.978930,0.021070
836,1.000000,0.000000,0.978981,0.021019
837,1.000000,0.000000,0.978981,0.021019
838,1.000000,0.000000,0.979031,0.020969
839,1.000000,0.000000,0.979031,0.020969
840,1.000000,0.000000,0.979080,0.020920
841,1.000000,0.000000,0.979080,0.020920
842,1.000000,0.000000,0.979130,0.020870
843,1.000000,0.000000,0.979130,0.020870
844,1.000000,0.000000,0.979179,0.020821
845,1.000000,0.000000,0.979179,0.020821
846,1.000000,0.000000,0.979228,0.020772
847,1.000000,0.000000,0.979228,0.020772
848,1.000000,0.000000,0.979277,0.020723
849,1.000000,0.000000,0.979277,0.020723
850,1.000000,0.000000,0.979326,0.020674
851,1.000000,0.000000,0.979326,0.020674
852,1.000000,0.000000,0.979374,0.020626
853,1.000000,0.000000,0.979374,0.020626
854,1.000000,0.000000,0.979423,0.020577
855,1.000000,0.000000,0.979423,0.020577
856,1.000000,0.000000,0.979470,0.020530
857,1.000000,0.000000,0.979470,0.020530
858,1.000000,0.000000,0.979518,0.020482
859,1.000000,0.000000,0.979518,0.020482
860,1.000000,0.000000,0.979566,0.020434
861,1.000000,0.000000,0.979566,0.020434
862,1.000000,0.000000,0.979613,0.020387
863,1.000000,0.000000,0.979613,0.020387
864,1.000000,0.000000,0.979660,0.020340
865,1.000000,0.000000,0.979660,0.020340
866,1.000000,0.000000,0.979707,0.020293
867,1.000000,0.000000,0.979707,0.020293
868,1.000000,0.000000,0.979754,0.020246
869,1.000000,0.000000,0.979754,0.020246
870,1.000000,0.000000,0.979800,0.020200
871,1.000000,0.000000,0.979800,0.020200
872,1.000000,0.000000,0.979846,0.020154
873,1.000000,0.000000,0.979846,0.020154
874,1.000000,0.000000,0.979892,0.020108
875,1.000000,0.000000,0.979892,0.020108
876,1.000000,0.000000,0.979938,0.020062
877,1.000000,0.000000,0.979938,0.020062
878,1.000000,0.000000,0.979984,0.020016
879,1.000000,0.000000,0.979984,0.020016
880,1.000000,0.000000,0.980029,0.019971
881,1.000000,0.000000,0.980029,0.019971
882,1.000000,0.000000,0.980074,0.019926
883,1.000000,0.000000,0.980074,0.019926
884,1.000000,0.000000,0.980119,0.019881
885,1.000000,0.000000,0.980119,0.019881
886,1.000000,0.000000,0.980164,0.019836
887,1.000000,0.000000,0.980164,0.019836
888,1.000000,0.000000,0.980209,0.019791
889,1.000000,0.000000,0.980209,0.019791
890,1.000000,0.000000,0.980253,0.019747
891,1.000000,0.000000,0.980253,0.019747
892,1.000000,0.000000,0.980297,0.019703
893,1.000000,0.000000,0.980297,0.019703
894,1.000000,0.000000,0.980341,0.019659
895,1.000000,0.000000,0.980341,0.019659
896,1.000000,0.000000,0.980385,0.019615
897,1.000000,0.000000,0.980385,0.019615
898,1.000000,0.000000,0.980429,0.019571
899,1.000000,0.000000,0.980429,0.019571
900,1.000000,0.000000,0.980472,0.019528
901,1.000000,0.000000,0.980472,0.019528
902,1.000000,0.000000,0.980515,0.019485
903,1.000000,0.000000,0.980515,0.019485
904,1.000000,0.000000,0.980558,0.019442
905,1.000000,0.000000,0.980558,0.019442
906,1.000000,0.000000,0.980601,0.019399
907,1.000000,0.000000,0.980601,0.019399
908,1.000000,0.000000,0.980644,0.019356
909,1.000000,0.000000,0.980644,0.019356
910,1.000000,0.000000,0.980686,0.019314
911,1.000000,0.000000,0.980686,0.019314
912,1.000000,0.000000,0.980728,0.019272
913,1.000000,0.000000,0.980728,0.019272
914,1.000000,0.000000,0.980770,0.019230
915,1.000000,0.000000,0.980770,0.019230
916,1.000000,0.000000,0.980812,0.019188
917,1.000000,0.000000,0.980812,0.019188
918,1.000000,0.000000,0.980854,0.019146
919,1.000000,0.000000,0.980854,0.019146
920,1.000000,0.000000,0.980896,0.019104
921,1.000000,0.000000,0.980896,0.019104
922,1.000000,0.000000,0.980937,0.019063
923,1.000000,0.000000,0.980937,0.019063
924,1.000000,0.000000,0.980978,0.019022
925,1.000000,0.000000,0.980978,0.019022
926,1.000000,0.000000,0.981019,0.018981
927,1.000000,0.000000,0.981019,0.018981
928,1.000000,0.000000,0.981060,0.018940
929,1.000000,0.000000,0.981060,0.018940
930,1.000000,0.000000,0.981101,0.018899
931,1.000000,0.000000,0.981101,0.018899
932,1.000000,0.000000,0.981141,0.018859
933,1.000000,0.000000,0.981141,0.018859
934,1.000000,0.000000,0.981181,0.018819
935,1.000000,0.000000,0.981181,0.018819
936,1.000000,0.000000,0.981221,0.018779
937,1.000000,0.000000,0.981221,0.018779
938,1.000000,0.000000,0.981261,0.018739
939,1.000000,0.000000,0.981261,0.018739
940,1.000000,0.000000,0.981301,0.018699
941,1.000000,0.000000,0.981301,0.018699
942,1.000000,0.000000,0.981341,0.018659
943,1.000000,0.000000,0.981341,0.018659
944,1.000000,0.000000,0.981380,0.018620
945,1.000000,0.000000,0.981380,0.018620
946,1.000000,0.000000,0.981419,0.018581
947,1.000000,0.000000,0.981419,0.018581
948,1.000000,0.000000,0.981459,0.018541
949,1.000000,0.000000,0.981459,0.018541
950,1.000000,0.000000,0.981498,0.018502
951,1.000000,0.000000,0.981498,0.018502
952,1.000000,0.000000,0.981536,0.018464
953,1.000000,0.000000,0.981536,0.018464
954,1.000000,0.000000,0.981575,0.018425
955,1.000000,0.000000,0.981575,0.018425
956,1.000000,0.000000,0.981613,0.018387
957,1.000000,0.000000,0.981613,0.018387
958,1.000000,0.000000,0.981652,0.018348
959,1.000000,0.000000,0.981652,0.018348
960,1.000000,0.000000,0.981690,0.018310
961,1.000000,0.000000,0.981690,0.018310
962,1.000000,0.000000,0.981728,0.018272
963,1.000000,0.000000,0.981728,0.018272
964,1.000000,0.000000,0.981766,0.018234
965,1.000000,0.000000,0.981766,0.018234
966,1.000000,0.000000,0.981803,0.018197
967,1.000000,0.000000,0.981803,0.018197
968,1.000000,0.000000,0.981841,0.018159
969,1.000000,0.000000,0.981841,0.018159
970,1.000000,0.000000,0.981878,0.018122
971,1.000000,0.000000,0.981878,0.018122
972,1.000000,0.000000,0.981915,0.018085
973,1.000000,0.000000,0.981915,0.018085
974,1.000000,0.000000,0.981953,0.018047
975,1.000000,0.000000,0.981953,0.018047
976,1.000000,0.000000,0.981989,0.018011
977,1.000000,0.000000,0.981989,0.018011
978,1.000000,0.000000,0.982026,0.017974
979,1.000000,0.000000,0.982026,0.017974
980,1.000000,0.000000,0.982063,0.017937
981,1.000000,0.000000,0.982063,0.017937
982,1.000000,0.000000,0.982099,0.017901
983,1.000000,0.000000,0.982099,0.017901
984,1.000000,0.000000,0.982136,0.017864
985,1.000000,0.000000,0.982136,0.017864
986,1.000000,0.000000,0.982172,0.017828
987,1.000000,0.000000,0.982172,0.017828
988,1.000000,0.000000,0.982208,0.017792
989,1.000000,0.000000,0.982208,0.017792
990,1.000000,0.000000,0.982244,0.017756
991,1.000000,0.000000,0.982244,0.017756
992,1.000000,0.000000,0.982279,0.017721
993,1.000000,0.000000,0.982279,0.017721
994,1.000000,0.000000,0.982315,0.017685
995,1.000000,0.000000,0.982315,0.017685
996,1.000000,0.000000,0.982350,0.017650
997,1.000000,0.000000,0.982350,0.017650
998,1.000000,0.000000,0.982386,0.017614
999,1.000000,0.000000,0.982386,0.017614
1000,1.000000,0.000000,0.982421,0.017579
